2025-09-04 21:10:43, 19.15, 1.72, 56.38, 501.88, 0.0701, 4.34
2025-09-04 21:10:43, 25.3, 0.24, 52.33, 520.36, 0.051, 6.21
2025-09-04 21:10:48, 19.78, 15.1, 58.34, 543.21, 0.0895, 5.8
2025-09-04 21:10:48, 25.94, 20.44, 58.22, 614.6, 0.0776, 4.21
2025-09-04 21:10:53, 19.76, 18.74, 54.15, 590.19, 0.0817, 4.1
2025-09-04 21:10:53, 25.28, 16.09, 53.73, 708.5, 0.0487, 6.57
2025-09-04 21:10:58, 29.64, 16.75, 58.58, 582.73, 0.0587, 4.38
2025-09-04 21:10:58, 24.12, 10.67, 51.4, 526.14, 0.0817, 5.91
2025-09-04 21:11:03, 18.61, 17.06, 56.78, 520.21, 0.0708, 6.0
2025-09-04 21:11:03, 29.34, 20.42, 54.38, 508.71, 0.0387, 5.31
2025-09-04 21:11:08, 18.51, 17.98, 52.84, 694.91, 0.0907, 5.46
2025-09-04 21:11:08, 27.74, 12.98, 53.09, 634.85, 0.0697, 6.2
2025-09-04 21:11:13, 21.02, 5.47, 59.85, 600.01, 0.0884, 5.93
2025-09-04 21:11:13, 24.76, 7.96, 53.62, 564.89, 0.0604, 4.05
2025-09-04 21:11:18, 23.35, 15.97, 52.76, 536.31, 0.033, 4.21
2025-09-04 21:11:18, 25.27, 10.43, 51.43, 684.68, 0.0655, 4.04
2025-09-04 21:11:23, 27.95, 15.53, 55.67, 522.73, 0.0441, 5.39
2025-09-04 21:11:23, 28.2, 16.5, 59.77, 600.47, 0.0929, 5.67
2025-09-04 21:11:28, 29.08, 17.08, 56.61, 700.15, 0.0552, 6.63
2025-09-04 21:11:28, 18.27, 20.14, 52.71, 707.11, 0.0692, 4.03
2025-09-04 21:11:33, 22.27, 6.03, 57.91, 632.96, 0.0606, 4.09
2025-09-04 21:11:33, 25.73, 5.29, 58.5, 714.49, 0.0306, 5.27
2025-09-04 21:11:38, 21.31, 13.82, 51.87, 609.26, 0.0859, 6.85
2025-09-04 21:11:38, 19.64, 2.41, 55.54, 532.87, 0.071, 5.08
2025-09-04 21:14:13, 27.85, 3.85, 52.75, 617.86, 0.0546, 6.7
2025-09-04 21:14:13, 24.43, 10.99, 54.5, 711.36, 0.0895, 6.45
2025-09-04 21:14:18, 19.05, 6.44, 55.13, 596.97, 0.0624, 4.11
2025-09-04 21:14:18, 28.14, 6.16, 50.94, 687.08, 0.0532, 4.63
2025-09-04 21:14:23, 29.29, 3.67, 58.13, 548.87, 0.0439, 5.81
2025-09-04 21:14:23, 29.77, 3.15, 54.1, 623.12, 0.0679, 6.07
2025-09-04 21:14:28, 20.31, 3.39, 56.41, 644.94, 0.0863, 5.19
2025-09-04 21:14:28, 20.45, 11.74, 57.83, 536.08, 0.0625, 5.91
2025-09-04 21:14:33, 29.0, 16.18, 52.3, 669.29, 0.0442, 6.26
2025-09-04 21:14:33, 20.24, 12.02, 54.24, 559.97, 0.0871, 4.69
2025-09-04 21:14:38, 24.08, 15.54, 58.59, 558.56, 0.0278, 4.95
2025-09-04 21:14:38, 26.48, 5.39, 55.56, 665.46, 0.0765, 5.1
2025-09-04 21:14:43, 19.65, 3.19, 56.36, 648.68, 0.0304, 4.95
2025-09-04 21:14:43, 23.12, 9.62, 57.46, 696.54, 0.0955, 5.88
2025-09-04 21:14:48, 23.39, 10.64, 51.96, 539.49, 0.0221, 5.83
2025-09-04 21:14:48, 25.46, 7.92, 52.47, 530.72, 0.0862, 5.73
2025-09-04 21:14:53, 24.0, 8.32, 55.81, 540.29, 0.0747, 6.39
2025-09-04 21:14:53, 22.74, 10.87, 55.39, 563.23, 0.0857, 4.14
2025-09-04 21:14:58, 28.88, 16.74, 57.76, 521.93, 0.0398, 6.68
2025-09-04 21:14:58, 23.53, 8.22, 52.83, 619.49, 0.0923, 4.11
2025-09-04 21:15:03, 20.79, 5.63, 53.13, 516.63, 0.0571, 6.23
2025-09-04 21:15:03, 19.4, 6.61, 53.78, 621.04, 0.0788, 6.26
2025-09-04 21:15:08, 21.61, 7.04, 59.76, 654.22, 0.0494, 4.9
2025-09-04 21:15:08, 25.18, 16.58, 51.27, 627.95, 0.0582, 6.81
2025-09-04 21:15:13, 27.8, 5.27, 56.35, 505.46, 0.0842, 4.04
2025-09-04 21:15:13, 26.84, 14.21, 55.44, 663.92, 0.0655, 4.86
2025-09-04 21:15:18, 29.47, 19.83, 55.66, 697.44, 0.0589, 6.52
2025-09-04 21:15:18, 19.68, 1.5, 56.96, 663.51, 0.0803, 4.66
2025-09-04 21:17:46, 25.65, 18.25, 56.37, 564.98, 0.074, 4.82
2025-09-04 21:17:46, 23.97, 17.73, 58.45, 577.93, 0.0993, 5.09
2025-09-04 21:17:51, 23.4, 11.29, 51.29, 611.41, 0.0247, 6.7
2025-09-04 21:17:51, 18.77, 17.41, 59.63, 677.5, 0.0834, 4.42
2025-09-04 21:17:56, 20.38, 9.31, 53.6, 546.03, 0.063, 6.91
2025-09-04 21:17:56, 29.75, 8.29, 55.1, 570.4, 0.0568, 6.09
2025-09-04 21:18:01, 29.4, 5.91, 53.1, 699.96, 0.0556, 5.72
2025-09-04 21:18:01, 29.5, 5.3, 59.89, 671.4, 0.086, 6.46
2025-09-04 21:19:54, 27.72, 14.82, 52.68, 609.6, 0.0939, 6.9
2025-09-04 21:19:54, 28.74, 7.21, 54.66, 629.93, 0.0853, 4.43
2025-09-04 21:19:59, 18.87, 7.4, 58.39, 536.77, 0.0958, 6.51
2025-09-04 21:19:59, 26.94, 3.38, 57.82, 664.75, 0.0957, 4.44
2025-09-04 21:20:04, 22.11, 15.34, 56.72, 502.82, 0.0998, 6.4
2025-09-04 21:20:04, 18.21, 3.52, 52.99, 542.56, 0.0736, 6.56
2025-09-04 21:20:09, 18.93, 9.86, 57.46, 572.84, 0.0906, 6.36
2025-09-04 21:20:09, 18.23, 10.34, 51.38, 701.17, 0.0279, 5.47
2025-09-04 21:20:14, 21.04, 8.54, 57.03, 589.05, 0.0474, 5.58
2025-09-04 21:20:14, 29.37, 13.66, 50.52, 551.1, 0.0992, 5.12
2025-09-04 21:20:19, 18.8, 19.87, 59.0, 663.86, 0.055, 5.37
2025-09-04 21:20:19, 20.09, 6.62, 54.64, 599.67, 0.0235, 5.15
2025-09-04 21:20:24, 20.86, 14.03, 59.43, 578.14, 0.0963, 6.18
2025-09-04 21:20:24, 24.66, 15.54, 58.27, 511.09, 0.0821, 5.36
2025-09-04 21:20:29, 29.89, 11.24, 58.34, 592.51, 0.0703, 6.22
2025-09-04 21:20:29, 18.34, 8.13, 55.58, 579.22, 0.0919, 6.72
